text;label
terima kasih kita sangat terbantu dgn adanya program bpjs perlu ditungkatkan pelayanannya;no
ga semua juga obat dicover kan . seringnya jawabannya gak ada. alias kosong. terutama obat2 yg mahal.;no
infonya kurang pak, tagihan 24 bulan bisa dibayar dengan menggunakan program cicilan yg ada di aplikasi bpjs kesehatan.;no
depoker kok susah diatur gimana mau jadi org jkt, waspada juga begal.;no
tangkepin trus motornya kandangin .... gitu aja koq repot.;no
sejak dikuasai pks terbukti moralitas masy depok ambyar.. bayangkan walikotanya bikin masjid dg mengusir abak sekolah dan merobohkan bangunan sekolah dg paksa.. underpass dipake nongkrong dan kongkow-kongkow.. rusak dah .;no
mungkin baru ngeliat underpass;no
klub motor alaayyy....tabrakkk sajaaa!;no
hadeehhh negeriku;no
arab sdh mulai mikir.. minyak bumi.. lagi menuju turun..... begitu ada energi pengganti khususnya.. yg non fosil dan terbarukan... padti minyak selesai makanya.. semua biaya yg ditanggung pem. saudi akan dibebankan pd rakyat nya pajak naik, subsidi ilang dll;no
negara subsidi 30% untuk haji saja sudah luar biasa dan perlu bersyukur.;no
akibat salah coblos ya jd begini ....;no
cv menteri kok cuma bekas ketua ansor, jadinya amburadul;no
beginilah suatu jabatan d berikan kepada yg bukan ahlinya;no
biang keroknya pemilu 2024;no
keren, tk.becak bisa niru tandatangan;no
wajib no pin yg tau cuma masabah sendiri(jadi sangat rahasia).;no
pencuri dan nasabahnya konglalikong... masak semua dokumen tercuri sampe2 no pin atm nya jg sipencurinya tau... uda bener itu ga usah diganti biar kapok mrk...;no
kurang kerjaan;no
sudah kehilangan 320 juta, satu indonesia heboh bahwa situ mukanya mirip tukang becak... apess.;no
hoo alah tuu..setu,.. setunaknolo toha dengahki kok yo milikan duwit koyo aku ae;no
mungkin nasabah pura-pura jadi tukang becak... karena semua dokumen asli dibawa oleh tukang becak dan wajah tukang becak sama persis dengan wajah nasabah, kan aneh..;no
si thoha tau pin yg tersimpan di hp korban;no
kalo bukan saudara kembar, brarti tukang becak dan komplotannya sudah secanggih mission impossible, bisa pake topeng wajah, wkwkwkkwk..... ngapain cuma bobol bank 320 juta tong.... tong.... sana ambil uang taipan ribuan triliun, wkkwwkkk....;no
salah sambung mass....halowww...;no
pin itu sudah sangat rahasia, kartu atm tanpa pin juga ndak bisa apa2. reset pin syaratnya ktp, nomer hp, tandatangan sesuai buku tabungan, itupun masih ditambah menyebutkan nominal transaksi terakhir. kalo kebobolan pin sama artinya kayak dompet ilang, duit ilang.;no
harusnya jauh hari pemerintah antisipasi agar hrg beras ttp stabil dan bisa dijangkau rakyat bawah. selain dipicu kenaikan bbm kementerina terkait gagal dlm menjalankan tugasnya;no
"""sangat mirip"" ini apa ngk ada yang janggal? apa mungkin si pelaku yg mirip korban jangan2 si pemilik rekening asli???";no
apa ga mungkin memang yg ambilnya kerjasama dng pemilik rekening makanya tembus ato emang si pemilik rekening yg ngambilnya, terus playing victim?;no
setahu saya, kalo menarikan sebesar itu, pertama itu diluar kewenangan teller, dengan kata lain harus di acc atasannya (head teller), dan head teller akan memeriksa prosedur dan kelengkapan datanya lagi. kedua, saya pernah tarik tunai cuma rp. 20 juta,- masih ditanya nama ibu kandung, dan difoto.;no
budaya baca n pahami masalahnya bang jng playing victim;no
gimana org indonesia gak taruh duit di luar negeri, kalau bank swasta terbesarnya aja gini?pihak bank gpp gak ganti rugi, biar ojk yg memberi penalty. kepercayaan nasabah harus di jaga agar wni tetap investasi di dlm negeri.;no
dari pihak bank peerlu merevisi sop penarikan uang yang berjumlah banyak, yaitu dengan menggunakan sidik jari, bukan tanda tangan. kalau tanda tangan bisa dipalsukan berbeda halnya jika dengan sidik jari.;no
mungkin jg;no
rasa nya ada yang janggal dalam kasus ini lebih kepada maling teriak maling polisi tentu lebih jeli melihat kasus ini yg di sasar mereka sebetulnya fihak bank;no
mgk nasabah nya yg kerja sama dng toha;no
dalami kemungkinan adanya kerjasama antara nasabah pemilik rekening dengan koplotan pelaku utk mengambil untung dari bank. cari tau darimana pelaku bisa punya semua dokumen asli si nasabah? dicuri atau sengaja dikasih? jika hilang pasti ada laporan kehilangan di kantor polisi. kita jgn mudah tertipu;no
zaman dah berganti, mobil matic unggul semuanya dari manual, yg nanual tertinggal jauh segalanya...;no
manual lebih nyaman karena mungkin memang sudah terbiasa saja mobil matik lebih cocok jika di jalan yg macet tak repot injak kopling;no
lebih nyaman dan aman pake matic. utk manual, butuh jam terbang tinggi bagi driver utk bisa menguasai mobil sepenuhnya;no
faktanya mobil msnual memang lebih bagus dari matic. dalam segala hal..;no
transmisi manual jelas bergantung kepada keterampilan si pengemudi sedang otomatis semuanya diatur oleh ecu meskipun tersedia pengoperan gigi secara manual mode. ;no
netizen indo ini terlalu hype dengan makanan baru. dan reviewer suka nge review overrated banget. udah di cobain rasanya ya b aja. enak nya itu ya enak yang kalo di makan pas lagi lapar aja.;no
semua kembali pada pilihan masing - masing, mau hidup dengan pola makan sehat atau seenaknya. kalau suka makan yang enak tanpa mempertimbangkan gizi, silakan dilanjutkan. pastinya makan makanan yang berlemak tinggi seperti ini beresiko jangka panjang. ;no
tapi nasi minyak palembang bukan pake minyak jelantah... mungkin itu sekedar informasinya... jd ketika nasi minyak menggunakan minyak jelantah itu sdh menyalahi resep masakan khas palembang. tks;no
ini karena faktor pendidikan masih kurang merata. masih banyak pr indonesia terutama di dunia pendidikan. saran gw jgn makan yg kek beginian.;no
tanpa bermaksud rasis, masakan palembang memang rata2 berminyak dan bersantan ya? masakan sunda yang paling sehat sepertinya..;no
penanggalan cina lebih unggul dibandingkan penanggalan yg lain, terbukti hanya penanggalan inilah yg bisa meramalkan musim secara pasti.;no
bagus sekali. terimakasih.;no
9iu78ko8kh8.j jyyy6jo8il89k877mnhkj;no
9987il0oi6oylyk9mu877;no
o996 9o5 9uj o99i 9i5 o95 9u;no
"kecewa berat dgn endingnya sangt"" tdk mengharagai perasaan penggemar,yg pasti sinetron ic sdh mati di kubur bersama andin,kalau andin hidup lg berrt sinetron ic baru hidup lg di hati penggemar.innalillahi utk sinetron ic.";no
kenapa hrs sad ending? bikin kecewa penggemar. buat saja episode terakhir happy ending, kan tamat;no
, buat saja selesai dg happy ending;no
turut berduka cita, walaupun saya tdk pernah nonton...;no
wajar amanda merasa jenuh dgn peran yg itu2 saja..sdh mentok..gk berkembang lagi. itu mrmbuat jiwa nya berontak. sdh tepat keluar dari sana. cari nuansa baru yg lebih menyenangkan. uang bukan segalanya..tapi melayani tuhan jauh lebih utama. hidup ini hanya sementara.;no
nomor efin saya belum ada padahal npwp saya sudah aktif mohon petunjuk.;no
sy akan membuat ulang kartu npwp sy yang rusak secara online , tapi sy belum punya efin nya ... mohon petunjuk dan penjelasan nya , terima kasih;no
caranya daftar efin lewat hp [url];no
saya lupa edin saya tlong d bntu sekarna;no
selmat pagi. bagaimana agar saya tau efin saya yg lupa tanpa ke kantor pajak, dan saya minta di beritahukan segera secara online. trimakasih;no
lupa efi;no
nomor efin;no
cara klo lupa efin;no
gimana cara taunya kode efin nya;no
bagaimana mengetahui no efin;no
mohon bantuannya aku lupa efin dana sandi npwp saya;no
kolem laporan dpj;no
kok jd cuek ya jokowow..knp jd berubah, masuk turisnya masuk jg virusnya.. mantap. nanti pd ketularan baru pusing ngeluh2 hbs dana utk mengobati pasien.;no
siap pak jkw, nanti klo ada apa2, tinggal ppkm lagi aja kami pak biar makin mampus kami....;no
mulai sok tahu;no
isolation bagi turis itu ada kepentingan barat. waktu masa covid aja, negara maju tidak menerapkan lockdown, mengakibatkan virus merebak ke mana2. agenda ini untuk memperlihatkan siapa teman dan siapa musuh masa depan;no
kasihan anda masih hidup di masa lalu. sejak akhir tahun lalu ppkm sudah ditiadakan. mana ada warga yang diisolasi lagi. kasihan warga yang selalu ketinggalan seperti anda, kalau berteman dengan orang kolot sekitar kadrun.;no
fitnah? masyarakat tidak merasa di isolasi, tapi diselamatkan dng cara lockdowni saat terjadi pandemi virus mematikan.;no
dan itu adalah jokowi;no
tka dibiarkan warganya sendiri diisolasi apa tidak kebalik,itulah kalau berteman dengan orang dungu sekitar presiden;no
kita butuh pemimpin masa depan yg sangat melindungi rakyat nkri.;no
harus ketat dan slalu mengawasi wisatawan bisa aja ada penyusup dan jadi mata mata untuk mengali potensi potensi yang ada di ri;no
sambil menyelam masuk dpt ...;no
visa turis selanjutnya bla bla bla bla ...........;no
nah daerah kadrun sumber penyakit covid di ri kok masih jadi bagian ri?;no
wih sumber penyakit disambut karpet merah di wakanda;no
hati-hati wisatawan dari china, jangan-jangan ingin menguasai negara indonesia, krn pemerintah jokowi banyak bohongnya nya, seperti yg terjadi di morowali sulawesi utara, mungkin juga akan ada lagi pki di indonesia;no
segala sesuatu yg awal nya salah bakalan salah seterusnya...mari berantas bukan hanya korupsi tapi kolusi dan nepotisme juga...;no
kalau dulu ramai titipan pejabat, sekarang banyak titipan timses;no
hukuman sambo aja bisa dimainkan apalagi cuma rekrutmen .parah..kejam kalian yg mendzolimi org;no
selama sistem perekrutan pentahapannya yang dibangun dan dilakukan secara tertutup ...maka cenderung memghasilkan keputusan yang bersifat subjektif begitu juga sebaliknya manakala sistem perekrutan dan pentahapan dilakukan secara terbuka akan menghasilkan kencenderungan keputusan yang objektif;no
wis biasa rezim ra cetho bumn sejak dulu akeh kkn ne gayane thok jebule mung nggo bancakan titipan;no
paling cuman 20-30% yg buat rebutan rakyat jelata.. sisanya udah kapling titipan + wani piro?? wkwkwkwk;no
menyedihkan;no
kesambet..ingat cak nunn..;no
masukan utk penulis kompas. dunia medis menilai kejadian kerasukan tidak lebih sebagai peristiwa psikologi saja. sedang dunia agama justru menilai kejadian ini secara utuh, baik karena hal2 psikologis, jasmani, maupun juga karena kehadiran roh2. ilmu medis saja tidak cukup, harus ada ilmu agama juga;no
msh aje percaya kesurupan...pea;no
keterangan diatas itumah namanya setres atau gangguan jiwa.lain dengan kesurupan.dsun nangka daun sembung.gak nyambung;no
ah gak mungkin stres menyebabkan kesurupan.;no
intinya banyak yg setress;no
kalau korbannya yg sehabis merayakan imlek, berarti sasarannya etnis tertentu, seperti ini namanya rasis ala koboy amrik;no
bahaya hidup di amerika saat ini, sewaktu2 nyawa bisa melayang;no
karma itu nyata ! siapa yg tertawa di atas penderitaan orang lain, suatu saat semua itu akan berbalik seperti bumerang terhadap yang bergembira di atas penderitaan itu !;no
mungkin karna sdh terlalu sering akhir2 ini, saya merasa tidak kaget lagi dgn berita ini.;no
sengada yang bilang kadrun kapa?;no
dias semua serba bebas termasuk nembak orang hingga koid. kasihan ribuan warga as mati konyol tiap tahun ditembak. haha...make amerika great agian, dorrr.... dorrr... dorrrr;no
sekedar info. lokasi penembakan dekat sekali dengan komunitas katholik indonesia di gereja st stephen montery park, ca. tempat biasa orang katholik indonesia di la beribadah. welcome to usa! this is wild wild west, son of bi**h with a gun, dor dor dor...;no
di negeri ini aja mayoritas arogan, knp mikirin yg jauh? haha;no
emang lu belajar?;no
kalo teriak2 ham paling nyaring...gak taunya mblegedes....;no
jelas isu rasial;no
diassemuanyaserbabebas;no
reta kurangbanyak ya.gimana pk iden. urus dlm negeri dulu. jangan buru2 ngatur dunia.katanyanegara adi daya.selamat;no
hahahahahaha l.o.l!!!!!!;no
waaah kalau di sana apasaja bebas,,, ne#bak juga bebas;no
negara yg men tuhan kan kebebasan diatas segalanya, anda bisa melakukan apa saja disana. ya sudah terima saja karma nya.;no
sungguh negara yang tidak pernah mau belajar dari begitu banyak kejadian serupa...;no
siapa sih jhon lbf? pengusaha numpang tenar anak orang yang viral kah?;no
kita tunggu ending cerita viral dari lbf aja. liat bener apa gak;no
dia live tik tok penghasilannya bukan hanya untuk diri sendiri saja tapi juga dapat membantu dan menambah penghasilan warga yg ikut live tik tok,dan penghasilannya juga lumayan besar, dan kalau dia bekerja ijut lbf, cuma digaji 10 jt kan hanya untuk dirinya sendiri;no
haduh gatau diri bet udah dikasi solusi ditawarin kerja malah minta 200 jt, nnti pas akun tiktoknya dah redup malah ngemisss...;no
nggak boleh itu. tp hal2 gitu ada unsur pembiaran oleh pemangku agama. susah diingatkan. gw sendiri pernah disentak gegara ngingetin hal2 gitu. kl udah gitu, biarin allah yg menentukan;no
trus kalo yg pasang drum tengah jalan lalu minta2 gmn? bahkan minta2nya bertahun dan berjamaah.;no
orang suka meminta2 itu akan menghadap allah dg muka yg tercabik2. allah juga suka dg hambanya yg suka bekerja keras & menjauhkan dirinya dr perbuatan meminta2;no
mau dibantu kerjaan malah minta2... nggak punya malu, pdhl malu itu sebagian dr iman. allah juga suka dg orang yg memihara diri dr perbuatan minta2;no
pertanyaan saya ke srimulyani yang pintar. pendapatan ppb, pajak kendaraan, ppn, pph, pajak import, penghasilan jalan tol, dan lain vs pengeluaran, apakah boleh di jabarkan ?;no
mana bisa dibandingan pendapatan dan kpr. seharusnya penggunaan kartu kredit vs pendapatan.;no
mari kita lihat bersama sama kelak apakah keyakinan anda terealisasi atau tidak. kalau tidak terealisasi, bacotnya paling juga lain lagi, hahahah... dimana mana bukti yang ducari. bukan omongan begini begitu!;no
maunya bukti. bukan bacot belaka. pejabat2 indonesia semua jago bacot, wkwkwk...;no
hehhh... kalau pajak itu dikembalikan untuk kesejahteraan rakyat seperti sekolah gratis di negara2 eropa barat dan pembangunan infrastruktur yang baik sih tidak apa2. lah, disini pajak tidak jelas lari kemana saja!;no
"harapan boleh optimistik. tapi ingat.., angsuran pokok & bunganya itu dibayar oleh rakyat melalui pajak ... rakyat itu raja sebenarnya. kapan rakyat itu ""dirajakan"" di negara ini sih..!";no
tenang,sri mulyani pelihara 'tuyul' bnyak.;no
kalian yg ribut adalah manusia manusia tolol gak jelas, negara yg hutang kok kalian ribut, kayak kalian ikut mikirin cara bayarnya aja, pajak aja kalian kalau bisa dibuat nihil pdhl harusnya kena pajak, wkkkk sok ributin utang negara mikri;no
dari jaman soeharto sampai sekarang jg naikin gdp pakai hutang. di as, jepang, jerman dsb jg naikin gdp pakai hutang. kecuali lu mau ri spt australia yg di bangun satu negara cuma sydney dan melbourne aja.;no
sing penting yakin mul;no
naikin gdp pakai uang hutang?;no
baru menteri keuangan mba sri yang mau blak2an seperti ini tapi yang mbaca malah ribut maunya apa yah?;no
pengen enak? hutang di pakai utk nyembuhin golongan lu yg pada mati sekarat karena covid. jg lupa tuh aceh dan depok. apbd naik tapi yg kaya pemimpinnya.;no
lol gdp ri per kepala naik dari usd 3000 sepuluh taun lalu jadi usd 5000 sekarang. mana ada presiden ri yg bisa niakin usd gdp dlm 10 tahun?;no
lah yg ngabisin duit hutang kemarin kan kadrun golongan lu? coba tebak daerah mana yg paling banyak korban covidnya? yah daerah kadrun.;no
tentu utang akan bertambah terus gak peduli apa partai dan siapa presidennya kelak. karena negara makin makmur akan semakin banyak hutang (jangan dibalik ya).;no
coba kompas buat perbandingan dengan kredit kpr dan pendapatan per bulan. karena pembaca banyak yg oon abis baca trus asal komen keliatan tololnya.;no
tukang ngibul macam majikannya si petugas partai madam bansos;no
yakin gimana ? utang yg ada nambah terus, tdk ada tanda2 berkurang;no
pemerintahan yg suka hutang bakal diikuti rakyatnya yg pengen enak dan gak mau resiko;no
yakin lah bu mul,sampe ibu tak jadi menteri dan utang kan bertambah;no
saya juga heran ..sama kamu;no
kata orang madura kamu pantes d panggil dhenu.nu dhenuuu;no
mendingan nonton yang komin abal abal hanya baca berita donk taik asuu;no
lah ngapain lo baca artikel ini????;no
salut sama suporter madura united bisa menonton bola secara elegan. semoga bisa ditiru suporter tim lain.;no
males lihat bola indonesia gak maju2 dari dulu ,kalah sama jepang masuk fiala dunia.infonesia mana? preeet.bangun stadion megah dipakai tidak tuh,udah rubuhin aja lagi;no
bola abal abal aja di tonton ..heran gw;no
di mitos, yg hadir dalam pertemuan dgn sang budha ke 12 binatang ini. kucing tidak hadir. wkwkwk...;no
ang merah, pao bungkus. kalo putih pekpao di china ini bingkisan untuk keluarga yg ditinggal mati. jauh banget bedanya. yg satu untuk kegembiraan yg lain untuk kesedihan.;no
yg terakhir menyempurnakan yg terdahulu ya kan. jgn menghina, itu adalah kepercayaan vietnam. kalau pendirinya ngamuk, tar bisa jd kekacauan global. sounds familiar?;no
dalam cerita dongeng kucing n tikus ikuti perlombaan itu, dlm prjalanan kerbau yg baik hati menawari kucing n tikus naik kepunggungnya untk nyebrangi sungai, pas ditengah sungai tikus mendorong kucing jatuh kesungai akhirnya si kucing gagal. jadilah knp kucing n tikus jadi musuh buyutan;no
itu vietnamese mengakui bahwa kalendar imlek dibuat oleh astronomi china beribu thn lalu tapi vietnam mau merayakannya dgn merubah binatang kelinci jd kucing. ga tahu diri sdh menjiplak tapi ngotot mau berbeda sendiri pdhl tak berinovasi.;no
hahahaha betulllll...ga ngerayain tp minta2 ke golongan lain. #mukatebel;no
siapa yg benar? yg benar tahun onta, begitulah kata ideologi padang pasir yg selalu mau menang sendiri.;no
betuuulllll...... mau tahun kelinci... mau tahun kucing.... gak masalah.... kelinci ama kucing besarnya sama.... yang penting bukan tahun onta;no
nah ini mungkin masuk akal;no
vietnam beberapa abad yang lalu merupakan kerajaan champa yang tunduk dan merupakan bagian dari dinasti dinasti kekaisaran china. termasuk korea monggolia tibet khmer (kamboja laos dan bagian barat china seperti siberia xinjiang dll selama berabad abad.;no
mungkin wartawan kompas bisa lebih cerdas sedikit membuat judul berita, budaya kok menjadi pertanyaan siapa yg benar?;no
tp td aq lihat se rt pada antri minta angpao;no
ya mungkin gambarnya jaman dulu (jadul) melihat masih samar2 gambar kelinci dikira gambar kucing....;no
kalau aku malah suka tahun duwit;no
kasian dirimu mas bro...;no
ntar bodo amat mudik ya bro...;no
parah mkr ya, tp setidaknya mrk bikin kejahatan gak sambil takbir. hehe;no
emang lu pikir negeri ini gak rasis?;no
dah rutinitas aja disana;no
amerika darurat teroris.negara dg kekacauan kriminalitas.makan tuan peraturan kepemilikan senjata api.;no
kami se rw mengucapkan bla..bla..bla;no
waduh teroris;no
kirain instruktur lato lato;no
iya betul bang, kunlavut cerdas.kabarnya dia pelajari cara main axelsen lewat video2 yg ada plus latihan sparing gitu.work smart better than work hard.#semangatjojoginting;no
daya juang dan kesabaran kunlavut ini perlu dicontoh sama jojo, ginting, dan tunggal putra yang lain. waktu sf kmrn, berkali2 ginting buat error dan akhirnya kalah. selamat buat kunlavut atas gelar juaranya. ;no
sebagaimana hujan ada berhentinya, demikian pula exelsen ada kalahnya juga;no
jadi jojo bukan pebulutangkis.? instruktur senam.?;no
tanda2 akan sering kalah...;no
siapa bilang axelsen seorg monster badminton. dia cukup bruntung krn di jaman yg tdk ada pesaing. lin dan & lee chong wei uda uzur, bahkan chen long pun pensiun duluan. sdgkan dr indo & korsel blm ada generasi emas, trkhr taufik hidayat. tunggal putra indo hanyalah penghias acara turnamen badminton.;no
baru itu itu semangat thailand. pemain indonesia jojo main kaya manja nga ada semangat juang...kl ginting sdh keberatan badan kurang lincah.... paling sebel kl lihat jojo main nga mau ngejar2 bola2 smash juga nga punya variasi pukulan juga smash mematikan;no
mmg seharusnya kalau tkd dan akhlak sdh lolos, yaa lolos, nilai bhs inggris jg terpisah, kalau lolos yaa lolos, alasan aja, ngeles kayak bajaj , nilai digabungkan, gak masuk di akal.... ini sih mmg terindikasi adanya kecurangan, seperti biasanya byk anak titipan yg sdh jd rahasia umum sejak dulu.;no
rakyat sudah tidak percaya lagi..apapun yg dipegang pemerintah kacau;no
sebagai sebagai konsultan nya. kok diserahkan lagi ke bumn nya..sama aja boong.. ah sudahlah apapun bisa terjadi di negri ini;no
usernya scorenya nga lebih tinggi kuatir kesalip karirnya;no
parah. harusnya dr awal aja jurusan yg benar2 bisa diterima. atau perusahaan ybs aja buka perguruan tinggi sendiri.ternyata di negeri ini php menjalar ke mana2.;no
itulah . . . . indonesia modern lebih parah, gayanya aja terbuka;no
seharusnya fhci tetap meloloskan hasil perolehan skor bhs inggris diatas pasing greade, selanjutnya terserah bumn masing2.;no
lah tanda kemampuan intelektual nya dilihat drmna... kl bukan dr nilai... akhlak nya yg berlogika... ini.. muter muter aja.... gimna mau clean;no
harus punya surat sakti dari pejabat, gak perlu nilai tinggi pasti lulus.;no
pedesaan mana ? di kampung ku sumut dulu cuma bisa kredit motor, sekarang kredit mobil rame-rame. beli motor sudah cash !;no
mangkanya krj yg bener biar bos seneng trus naik gaji...;no
betul, gaji selalu naik dan beberapa tahun yang lalu kenaikannya bahkan diatas kenaikan bahan pokok. mungkin dia sering malas2an jadi bosnya jadi malas naikan atau pemotongan atau tidak bisa mengatur keuangan yang mau gaji berapapun tetap tak cukup.;no
.kalo dia waras wawasan ato sedikit pinter gak akan main toa.;no
reta yg penting kita masih mampu lihat yg samamudik krtapi pesawat kapal api laris itubuktinya bngsa in donesia sudah ok naik haji banyak;no
negara saudi sampai ngeluarin pernyataan bahwa tahun 2023, biaya haji di turunin sebesar 30 persen dr pada biaya 2022. nah gmn tuh;no
mantap bu, keren;no
sok tau lu, emang lu pikir bu menteri gak turun. lu kebanyakan main toa sih;no
"ambyaaaar,,,, hadeuuuh ibuu,memang keadaan pelan tapi pasti sudah lebih baik,""please""turun lah lsg ke masyarakat & cek langsung dgn cara random diberbagai tempat,,""tolong"" lihat langsung & jangan hanya sebatas melihat data2,begitu juga data bps,kemudian lsg buat pernyataan,jangan,,,pleasee,,,.";no
tetapi kenyataannya warga pedesaan rata-rata semakin tidak bisa memenuhi kebutuhan pokoknya & masih tetap dipaksa ikut & nanggung bpjs.bukankah sesuai uu negara bertanggung-jawab atas kesehatan rakyatnya?.;no
wah gaji gak naek? ngeri sekali. kerja dimana sih bang. setahu sy semua perusahaan harus menaikkan gaji tiap tahun. tuh nyatanya para pegawai skrg makmur. coba bandingkan dengan 10 tahun yll.;no
terima kasih kepada aseng asong asiong acai yang telah membantu menggerakan ekonomi ri walaupun kadal gurun suka bikin rusuh dan bikin kacau.;no
tul betul sekali;no
bekerja keras tapi daya beli ya tetep nyungsep, gaji gak naik tapi harga barang semuanya meroket.;no
itu pajak smleter nikel juga pajak ekport nikel dapat berpa ayoo terbuka. masa kita nga dapat pembagian hasil nikel seprti 55..45% at 60..40 kan dulu skrg kok nga ada gimana bisa nikmati hasil nikel. juga kelapa sawit. dhe batubara. sawit. nikel kok di bank2 luar;no
kenapa? kenapa?? yntkts;no
iya bener. khusus orang yang malas bekerja hobi demo bin nyinyir memang apa yang bisa diharapkan. cuma jadi beban masyarakat.;no
baca kompas. arab saudi turunkan biaya haji 30%. ayo baca ..;no
dibandingkan dolar? gimana kalo dibanding ntd (taiwan) dan yen jepang? silakan cek.;no
tanya itu ke kedubes arab saudi. komponen biaya datang dari mereka .;no
alhamdulillah, terima kasih bapak jokowi, terima kasih ibu sri mulyani, menteri keuangan terbaik di dunia.;no
kalau yg ini arab lebih untung dari indo;no
ini ga berani tanya ke menag lgs apa gimana ? numpang tanya aja sekalian ke wali kota solo;no
kenapa onh malah ada keinginan dinaikkan?;no
alhamdullilah siapa dulu presidennya, beliau orang hebat.;no
pertumbuhan perekonomian negara kita dinilai jauh lebih baik. yg saya tanyakan mengapa nilai tukar rupiah koq merosot terus ? apa penyebab nilai rupiah jadi rendah. tolong ajari kita2 agar bisa membantu/ menghemat agar nilai tukar rupiah menjadi 12. ribu/ dollar6;no
kalo ente ahli ekonomi mungkin komenmu tidk sekedarnya jangan2 ente cuma tong...tong kosong nyaring bunyinya.;no
kata kata yg sangat menghibur sri;no
khusus kalangan tertentu,tetap nyungsep ya bu.;no
"nah itu bps,kalau kasih data yang akurat,nggak asal""an atau data abal""an,kita sebagai wni bisa tahu saja kebenaran...!!nggak ada rekayasa data,hal pertumbuhan ekonomi negeri ini,serta diusahakan harga"" stabil....ok";no
inilah susahnya di jalan tol. kurangnya pengawasan cctv dan petugas di tol. meskipun ada cctv juga belum tentu ditertibkan. masih banyak juga truk2 berjalan lambat di jalur tengah yg memperlambat diperjalanan;no
disisi lain sebaiknya setiap akan memperbarui sim ataupun yang akan mengajukan sim baru, benar2 diberikan ujian teori yg bukan bersifat formalitas saja agar faham cara berkendara. ;no
sy yakin 90-95 % sim didapat dari nembak meski belum pernah mengadakan survey.;no
akibat sim nembak, tak tau aturan;no
di jalan raya truk lambat jalan dikanan. di tol di bawah 60 km sering shg bs ditabrak. tidaklah truk itu, apa lagi sering masuk kota pekan baru jalannya di kanan tp lambat, dan ugal ucapan kalo kosong daerah panam paling banyak.;no
berarti andapun tdk ngerti aturan berlalulintas di jln tol...;no
kejadiannya di malaysia yg mikirin/komen di jakarta...klo disini(jkt) mo nyalip dr mn sj bisa tgl jalur mn yg kosong tgl nyalain sein, ngedimm/nglakson repot amat;no
sekarang yg bisa menilai itu rakyat .bisa kerja apa tdk .klo presiden atau ketua partaiitu g tau semua karna laporanya selalu abs .asal bapak senang .tp menurut saya sebagai petani bagus juga klo harga beras mahal karna petani indonesia bisa semangat lagi nanam padi;no
kok bisa-bisanya menyalahkan orang lain, justru manajemen pemasaran bulog yang salah dalam mendistribusikan beras impor ke masyarakat. katanya beras impor mau digelar dalam bentuk operasi pasar guna meredam harga beras di pasaran tapi mana?;no
buktikan jenderal, perintah komandan dilaksanakan oleh pasukan;no
kalau boleh saran, indonesia itu ga di jakarta saja. yuk main ke sini ke kotawaringin timur, kalimantan tengah, atau kemana saja asal yg dilihat bukan hanya jawa. siapa tahu pemangku kebijakan mendapat pencerahan lebih.;no
kirain sbg jendral bisa mengatasi dan menghancurkan mafia beras ternyata....hanya bikin statemen menyalahkan orang lain aja to...yowis lah klo gtu....biar masyarakat ditolong oleh tuhan langsung;no
import saja yg banyak yg penting konsumen berbahagia dsri pada oknum yg sedikit!;no
apa bedanya dia sama pejabat lain. semua diukur dari kinerja. apalagi dia mantan pulisi. kalo cm menyalahkan memang gampang;no
harga beras mohon disesuaikan dengan harga keekonomian, biar petani sejahtera, dan mau menanami sawahnya dengan padi;no
sikat aja oknum itu pak buwas. mungkin salah satu tujuan ditempatkan bapak di bulog utk beresin oknum2 itu;no
buwas apa jinak sama oknum ya;no
memang gampang menyalahkan yg namanya oknum...lagi2 oknum..ga py nyali apa ngadepin oknum..atau salahin diri semdiri yg ga mampu menghadapi oknum..;no
yang salah presidennya juga;no
kasihan si kambing yg semaki hitam,;no
kalau jelek semuanya salah oknum yg tidak pernah tertangkap, kalau prestasi... itu semua karena saya bla bla bla;no
trick lama ala orde baru yg selalu mengkambinghitamkan oknum, sudahlah kl tdk mampu urus bulog mundur saja, jadi dubes saja kan enak;no
memang oknum yg bermain tapi kenapa tidak ditindak atau kerjasama;no
sudah terlalu lama menjabat, sudah saatnya dipecat. kalau sdh tahu ada oknum pecat/tangkap apa susahnya. jangan jangan oknum tersebut buwas sendiri.;no
banyak pejabat yg banyak ngomong kalau sdh dekat2 akhir jabatan, berhatap dipakai lagi. setelah dipakai, tiarap lagi;no
cuma modal bullshit;no
tidak semua org pemerintahan loyo. yg loyo, salah satu nya : buas.;no
betul. paling gampang nyalahin anak buah. buas cuma ngomong besar, gak ada kerja. cuma jual impian: pakai buaya lah, dll.;no
berhentikan aja oknum yang suka mengambil untung itu, bikin masyarakat susah jadinya;no
kebanyakan ngomong pk...kalau ad bukti tangkap. mantan polisi kok ngebacot aj... indonesia kok penuh bacotan;no
he he he he he;no
menteri perdagangan nya dan ditjen nya.. kejarr.. spiilllll harta nya.;no
aneh juga pemerintah seharusnya yang paling berkuasa menentukan hal ini tapi ko malah loyo;no
menjabat bertahun tahun kok gak bisa lawan mafia. katanya sdh tau mafianya siapa;no
